filename,label,path
img_00000.jpg,happy,data/task2_train/img_00000.jpg
img_00001.jpg,sad,data/task2_train/img_00001.jpg
img_00002.jpg,happy,data/task2_train/img_00002.jpg
img_00003.jpg,sad,data/task2_train/img_00003.jpg
img_00004.jpg,surprise,data/task2_train/img_00004.jpg
img_00005.jpg,sad,data/task2_train/img_00005.jpg
img_00006.jpg,neutral,data/task2_train/img_00006.jpg
img_00007.jpg,surprise,data/task2_train/img_00007.jpg
img_00008.jpg,happy,data/task2_train/img_00008.jpg
img_00009.jpg,neutral,data/task2_train/img_00009.jpg
img_00010.jpg,surprise,data/task2_train/img_00010.jpg
img_00011.jpg,sad,data/task2_train/img_00011.jpg
img_00012.jpg,happy,data/task2_train/img_00012.jpg
img_00013.jpg,neutral,data/task2_train/img_00013.jpg
img_00014.jpg,surprise,data/task2_train/img_00014.jpg
img_00015.jpg,happy,data/task2_train/img_00015.jpg
img_00016.jpg,happy,data/task2_train/img_00016.jpg
img_00017.jpg,neutral,data/task2_train/img_00017.jpg
img_00018.jpg,neutral,data/task2_train/img_00018.jpg
img_00019.jpg,surprise,data/task2_train/img_00019.jpg
img_00020.jpg,happy,data/task2_train/img_00020.jpg
img_00021.jpg,happy,data/task2_train/img_00021.jpg
img_00022.jpg,happy,data/task2_train/img_00022.jpg
img_00023.jpg,neutral,data/task2_train/img_00023.jpg
img_00024.jpg,neutral,data/task2_train/img_00024.jpg
img_00025.jpg,sad,data/task2_train/img_00025.jpg
img_00026.jpg,surprise,data/task2_train/img_00026.jpg
img_00027.jpg,sad,data/task2_train/img_00027.jpg
img_00028.jpg,surprise,data/task2_train/img_00028.jpg
img_00029.jpg,neutral,data/task2_train/img_00029.jpg
img_00030.jpg,sad,data/task2_train/img_00030.jpg
img_00031.jpg,neutral,data/task2_train/img_00031.jpg
img_00032.jpg,sad,data/task2_train/img_00032.jpg
img_00033.jpg,neutral,data/task2_train/img_00033.jpg
img_00034.jpg,surprise,data/task2_train/img_00034.jpg
img_00035.jpg,surprise,data/task2_train/img_00035.jpg
img_00036.jpg,surprise,data/task2_train/img_00036.jpg
img_00037.jpg,neutral,data/task2_train/img_00037.jpg
img_00038.jpg,surprise,data/task2_train/img_00038.jpg
img_00039.jpg,neutral,data/task2_train/img_00039.jpg
img_00040.jpg,surprise,data/task2_train/img_00040.jpg
img_00041.jpg,sad,data/task2_train/img_00041.jpg
img_00042.jpg,happy,data/task2_train/img_00042.jpg
img_00043.jpg,happy,data/task2_train/img_00043.jpg
img_00044.jpg,happy,data/task2_train/img_00044.jpg
img_00045.jpg,neutral,data/task2_train/img_00045.jpg
img_00046.jpg,neutral,data/task2_train/img_00046.jpg
img_00047.jpg,happy,data/task2_train/img_00047.jpg
img_00048.jpg,happy,data/task2_train/img_00048.jpg
img_00049.jpg,neutral,data/task2_train/img_00049.jpg
img_00050.jpg,neutral,data/task2_train/img_00050.jpg
img_00051.jpg,sad,data/task2_train/img_00051.jpg
img_00052.jpg,sad,data/task2_train/img_00052.jpg
img_00053.jpg,sad,data/task2_train/img_00053.jpg
img_00054.jpg,happy,data/task2_train/img_00054.jpg
img_00055.jpg,surprise,data/task2_train/img_00055.jpg
img_00056.jpg,happy,data/task2_train/img_00056.jpg
img_00057.jpg,surprise,data/task2_train/img_00057.jpg
img_00058.jpg,happy,data/task2_train/img_00058.jpg
img_00059.jpg,neutral,data/task2_train/img_00059.jpg
img_00060.jpg,neutral,data/task2_train/img_00060.jpg
img_00061.jpg,happy,data/task2_train/img_00061.jpg
img_00062.jpg,neutral,data/task2_train/img_00062.jpg
img_00063.jpg,neutral,data/task2_train/img_00063.jpg
img_00064.jpg,sad,data/task2_train/img_00064.jpg
img_00065.jpg,happy,data/task2_train/img_00065.jpg
img_00066.jpg,sad,data/task2_train/img_00066.jpg
